P1,Hybrid,P2,HyDe_pvalue,D,D_z,D_pvalue,Dp,Dp_z,Dp_pvalue,D3,D3_z,D3_pvalue,proposed_gamma,isDtestTopology
baryancistrus_beggini39227,hypostomus_faveolus27640,hypostomus_sp55539,0.9999991048605935,-0.26925754060324825,-36.60015431221726,2.8439544042956037e-293,-0.1602734523357387,-31.64617288889274,8.560739582084531e-220,0.12794251138346052,78.60507593257235,0.0,-0.20276617108800568,3
baryancistrus_beggini39227,hypostomus_sp55539,hypostomus_faveolus27640,0.9999999873537206,-0.26807576807576805,-36.56369964763974,1.080244389061422e-292,-0.15963959006809272,-32.519583137190466,5.637950805481286e-232,0.12756049188765914,83.8597121592475,0.0,0.12607496022395426,2
hypostomus_faveolus27640,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.2721515275904533,35.10863527899975,4.976821407581045e-270,0.16180315866541156,25.68895287996568,1.5532141276650889e-145,-0.12888882316114308,-81.22964683674383,0.0,0.5388694334749025,3
baryancistrus_beggini39227,hypostomus_faveolus27640,peckoltia_compta61756,1.0,-0.5887101202569875,-99.5439620015374,0.0,-0.45358774750380776,-94.3667671066852,0.0,0.28636502117873675,192.79108335577135,0.0,1.2282310585797862,2
baryancistrus_beggini39227,peckoltia_compta61756,hypostomus_faveolus27640,1.0,-0.5693271732781052,-88.23341631104896,0.0,-0.43641618497109824,-87.98680902424775,0.0,0.27955387659651015,184.670964129257,0.0,0.4574940144664889,3
hypostomus_faveolus27640,baryancistrus_beggini39227,peckoltia_compta61756,0.0,0.5892278098378676,96.54902404393786,0.0,0.4540487887514823,77.97914016745335,0.0,-0.2865452507154166,-189.1689416539892,0.0,0.8645266319906455,1
baryancistrus_beggini39227,hypostomus_sp50059,hypostomus_cfhemicochliodon64160,0.0,0.2119118291080726,30.512850090516704,1.7600428933189125e-204,0.14109376012440875,25.332852714006123,1.3886598679758144e-141,-0.060832175537776076,-42.72188287341221,0.0,0.6626258592658091,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,1.0,-0.2086427442150146,-30.861160443793768,3.968290668450843e-209,-0.13891990175125205,-28.41995170664701,1.1463888778114046e-177,0.06021453961316481,43.5962394510325,0.0,0.6707570595368713,1
hypostomus_sp50059,baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,1.0,-0.20922190201729107,-30.116048121102736,2.9871125103031607e-199,-0.1393028461784458,-27.079859714986707,1.700390983076593e-161,0.06031254700475787,44.84770732266942,0.0,-26.830588235294115,2
baryancistrus_beggini39227,hypostomus_sp50059,peckoltia_snethlageae57059,0.9999803642042726,-0.09679416316604024,-14.8586394513758,6.115456460738133e-50,-0.06429914228645282,-12.909145417941417,3.9971243336790977e-38,0.10446763846191023,72.31481376571249,0.0,-3.9933282011803946,2
baryancistrus_beggini39227,peckoltia_snethlageae57059,hypostomus_sp50059,0.999999999999923,-0.09638501166835454,-15.135426444450989,9.456571676797667e-52,-0.06402831402831403,-12.386892382692064,3.077390872156132e-35,0.1041303619302949,69.62684540800186,0.0,0.30765276871676256,3
hypostomus_sp50059,baryancistrus_beggini39227,peckoltia_snethlageae57059,0.0,0.09628326369034529,14.688465737945148,7.642466113403221e-49,0.06396096306685367,12.060978089599814,1.6975484249870384e-33,-0.10404842031242152,-70.14786410034945,0.0,0.6428230543318649,1
baryancistrus_beggini39227,hypostomus_sp50059,peckoltia_braueri69540,1.0,-0.5334498494999514,-91.74438881210463,0.0,-0.3903374777975133,-84.6012172352585,0.0,0.20725109721669685,134.00215125472076,0.0,1.5000910104434484,2
baryancistrus_beggini39227,peckoltia_braueri69540,hypostomus_sp50059,1.0,-0.5231611521066413,-88.80268106671897,0.0,-0.3820798998643997,-81.95109838112525,0.0,0.20441063840948434,134.68344157253466,0.0,0.42856399972699,3
hypostomus_sp50059,baryancistrus_beggini39227,peckoltia_braueri69540,0.0,0.5357090625457027,94.97657330149089,0.0,0.39214216893266246,64.69899448634511,0.0,-0.20784377313565308,-146.34031150567588,0.0,0.7999854399191916,1
baryancistrus_beggini39227,hypostomus_sp50059,hypostomus_melanephelis54012,0.9636136797025454,-0.013589128697042365,-1.9511818459585273,0.05103541774337154,-0.007984219425136201,-1.572575217739228,0.11581720976386468,0.08058060536753814,53.02035589082446,0.0,1.0748115957973485,3
baryancistrus_beggini39227,hypostomus_melanephelis54012,hypostomus_sp50059,1.0,-0.013450076480827048,-1.8652022453957884,0.062153060946311255,-0.007912128828074095,-1.5148164467708272,0.12981889423971427,0.08002146066662195,52.86930777056505,0.0,0.4831841337355952,2
hypostomus_sp50059,baryancistrus_beggini39227,hypostomus_melanephelis54012,0.028503152298717804,0.013365480371088631,1.8651951355785619,0.06215405715562093,0.00786794199321197,1.5750105901101374,0.11525400013110515,-0.0796742249041216,-53.16134204358025,0.0,0.9389011186486365,3
baryancistrus_beggini39227,hypostomus_sp50059,hypancistrus_sp61759,0.9999999948486472,-0.1336442730289712,-19.13991305833728,1.1746591800595527e-81,-0.08892602429053147,-17.265712780867332,8.524475534045522e-67,0.10657107478434596,78.4489735989869,0.0,-11.088964511424411,2
baryancistrus_beggini39227,hypancistrus_sp61759,hypostomus_sp50059,1.0,-0.13269213643245167,-19.913806871034677,3.089241196397443e-88,-0.08829368018725371,-17.740140714418168,2.0541996685461222e-70,0.10600324163870425,74.75848351240715,0.0,0.3236057712769731,3
hypostomus_sp50059,baryancistrus_beggini39227,hypancistrus_sp61759,0.0,0.13302383715739666,19.25655694834774,1.2437898862306345e-82,0.08851397510915733,17.248886454352867,1.1407682644051374e-66,-0.1062038300572808,-72.46158810832313,0.0,0.6572149316277018,1
baryancistrus_beggini39227,hypostomus_sp50059,panaqolus_gnomus57729,1.0,-0.5458660948296402,-96.4238910605438,0.0,-0.41063234872383136,-88.97142497189529,0.0,0.20844010709629948,146.16803245315188,0.0,1.2996841296987889,2
baryancistrus_beggini39227,panaqolus_gnomus57729,hypostomus_sp50059,1.0,-0.5335817419655333,-92.0952847685773,0.0,-0.40022358859698154,-91.5800423455713,0.0,0.2050519251207123,150.95124644801234,0.0,0.44831343324012846,3
hypostomus_sp50059,baryancistrus_beggini39227,panaqolus_gnomus57729,0.0,0.5476099426386233,97.43345779710941,0.0,0.4121011547177956,68.47574776227364,0.0,-0.20890302202310795,-136.52437514155793,0.0,0.8421928055173935,1
baryancistrus_beggini39227,hypostomus_sp50059,panaqolus_sp57507,1.0,-0.5942573589632413,-106.05649235553965,0.0,-0.45349264705882353,-104.8526004195043,0.0,0.2285476637597647,165.31014159903077,0.0,1.2835364643296676,2
baryancistrus_beggini39227,panaqolus_sp57507,hypostomus_sp50059,1.0,-0.5784833278619331,-106.50387038114282,0.0,-0.4397661235694677,-101.88110408717166,0.0,0.22419470835383626,153.24423630590852,0.0,0.4502673945741184,3
hypostomus_sp50059,baryancistrus_beggini39227,panaqolus_sp57507,0.0,0.5961148158886633,112.05662103774623,0.0,0.4551189817376868,72.01635332861893,0.0,-0.22903933367563306,-168.72461437634345,0.0,0.8467875147484715,1
baryancistrus_beggini39227,hypostomus_sp50059,hypostomus_cf_gymnorhynchus80910,1.5387788376841627e-8,0.0353146345007993,5.40579610755436,6.452116095963658e-8,0.021528557084637648,4.276164430769472,1.901408078473174e-5,0.08516106591431719,58.74420822024919,0.0,0.8172793887392747,3
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,1.0,0.03533739955465195,4.917520244720592,8.764739506827211e-7,0.021543455806404013,4.194030223077155,2.7404144538352184e-5,0.08512026370456847,60.21599624547989,0.0,0.5629273342967452,2
hypostomus_sp50059,baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,0.9999906336452373,-0.03498584249172146,-4.976722545138112,6.466991515523324e-7,-0.021345123415219748,-4.566553735111904,4.95807983390277e-6,-0.08459617234473212,-56.1881066335487,0.0,1.4043939288932012,3
baryancistrus_beggini39227,hypostomus_sp50059,hypostomus_sp55539,1.0,-0.16346992153443765,-21.710642269111325,1.6276731218568813e-104,-0.093905531035778,-18.99134119683455,2.011255314625031e-80,0.057009737321461224,40.18835324880467,0.0,-36.118329466357324,3
baryancistrus_beggini39227,hypostomus_sp55539,hypostomus_sp50059,1.0,-0.16268980477223427,-22.784721961748247,6.499398422885054e-115,-0.09351912466099317,-21.292933669673115,1.3200069097635306e-100,0.05682376581161483,37.456957165551344,4.627923132386868e-307,0.33028515658151575,2
hypostomus_sp50059,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.1634956114048956,23.516340782170783,2.775837249215102e-122,0.09391538533805155,17.357409018396908,1.733728757608009e-67,-0.05702900882837118,-38.67949645366721,0.0,0.663646111473204,3
baryancistrus_beggini39227,hypostomus_sp50059,peckoltia_compta61756,1.0,-0.6056514008361766,-113.52442648578676,0.0,-0.4784919700823873,-105.61680195469,0.0,0.2342079647253732,167.4298142819283,0.0,1.1463306751455165,2
baryancistrus_beggini39227,peckoltia_compta61756,hypostomus_sp50059,1.0,-0.5878539110965997,-105.41286047592357,0.0,-0.4619360041051204,-103.59941269235134,0.0,0.22924645966234022,154.2930331607295,0.0,0.4700018135321035,3
hypostomus_sp50059,baryancistrus_beggini39227,peckoltia_compta61756,0.0,0.6044894239531872,109.39650542900233,0.0,0.47740444713814917,80.1123605690922,0.0,-0.23388394638925725,-163.38480144094254,0.0,0.8983102945958829,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,peckoltia_snethlageae57059,1.0,-0.08377170654448782,-10.818359029319229,2.8177718697474917e-27,-0.048266197366705774,-9.636559454552359,5.603461625359207e-22,0.12146946080715172,83.3121557099512,0.0,0.4111344537815126,2
baryancistrus_beggini39227,peckoltia_snethlageae57059,hypostomus_cfhemicochliodon64160,1.0,-0.08482730969700442,-11.391370475196672,4.616706029798331e-30,-0.04879254109972655,-9.512400317725639,1.8631300157873768e-21,0.12246914843399381,78.39802901232896,0.0,1.7614761476147616,3
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,peckoltia_snethlageae57059,0.0,0.08420573509330906,11.352088196734233,7.241235364445462e-30,0.04847849585639884,9.374641073052793,6.941152983291166e-21,-0.12193981264962331,-74.58897744434053,0.0,0.23184434091531925,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,peckoltia_braueri69540,1.0,-0.4350374064837905,-60.838761016338665,0.0,-0.29489075772302753,-58.41027396645388,0.0,0.2823020481589429,198.14900818885917,0.0,4.889596602972398,2
baryancistrus_beggini39227,peckoltia_braueri69540,hypostomus_cfhemicochliodon64160,1.0,-0.43244918195339616,-58.88248509320699,0.0,-0.29311938166848694,-57.106810202714975,0.0,0.28123669488588543,191.70689212844857,0.0,0.3577197887542715,3
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,peckoltia_braueri69540,0.0,0.44025236593059935,63.88187091472087,0.0,0.2984857558388228,44.758199426082115,0.0,-0.2844474488007611,-186.4359762836365,0.0,0.6929780459192224,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,0.9999998680441483,-0.16789619630617905,-25.3712045585156,5.244181046023681e-142,-0.10845613086386373,-21.486613082046958,2.0772247496356244e-102,0.16640464917053518,113.2980451939368,0.0,0.17607498836332117,3
baryancistrus_beggini39227,hypostomus_melanephelis54012,hypostomus_cfhemicochliodon64160,0.9999754219828739,-0.16894880977459448,-23.102663260178385,4.353203281184452e-118,-0.1091156462585034,-20.95212784820485,1.794320962383734e-97,0.1671865586407907,116.14091405977825,0.0,-0.37321811315619374,2
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,hypostomus_melanephelis54012,0.0,0.16769472033455307,21.676068058225628,3.4513627949161325e-104,0.10833080066187148,18.245169292441126,2.2603555611732965e-74,-0.16630685538826068,-110.37970488904556,0.0,0.4401827778747165,3
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypancistrus_sp61759,1.0,-0.07838507170419859,-10.590558995420851,3.296175542487882e-26,-0.04581411788467365,-9.024962941841938,1.7975620116890364e-19,0.1339893387521051,92.82967806867501,0.0,0.40707179303401086,2
baryancistrus_beggini39227,hypancistrus_sp61759,hypostomus_cfhemicochliodon64160,0.9999999999999977,-0.0791860465116279,-10.057989027641028,8.471097827197634e-24,-0.046227471744221565,-8.802012257999078,1.3438450099183556e-18,0.13480033512799508,93.14906720778343,0.0,1.8401604566844094,3
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,hypancistrus_sp61759,0.0,0.07911245353159851,9.894972001220328,4.377328887844119e-23,0.04619141287390626,8.061989060089914,7.506292010311762e-16,-0.1347197148868084,-87.93652071795545,0.0,0.23864931194670871,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,panaqolus_gnomus57729,1.0,-0.4143893591293833,-59.744809705599245,0.0,-0.29353319057815846,-57.44762132170718,0.0,0.2917962144082977,194.9186792693422,0.0,1.673658077219416,2
baryancistrus_beggini39227,panaqolus_gnomus57729,hypostomus_cfhemicochliodon64160,1.0,-0.41030705692224817,-58.536092034770725,0.0,-0.29046610169491527,-57.89232581672765,0.0,0.2898598335523434,201.97549959411603,0.0,0.4162319827971641,3
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,panaqolus_gnomus57729,0.0,0.41745326106814445,58.86818432166948,0.0,0.295843942859609,43.57318881797272,0.0,-0.2931942049416592,-187.9103497722206,0.0,0.7770063477669463,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,panaqolus_sp57507,1.0,-0.46946636019134,-67.59794570972018,0.0,-0.33999190174112565,-67.33358887842047,0.0,0.31998045920859797,202.98026337212588,0.0,1.4848588509342064,2
baryancistrus_beggini39227,panaqolus_sp57507,hypostomus_cfhemicochliodon64160,1.0,-0.46234322422759255,-68.97889845202171,0.0,-0.33439532722686843,-67.88439741446231,0.0,0.3167787601702814,209.98012227433162,0.0,0.4298236927850315,3
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,panaqolus_sp57507,0.0,0.47160863596655433,65.131144256332,0.0,0.34166628995072557,50.89625077765479,0.0,-0.3208962650519402,-216.7264181162809,0.0,0.8024674152531125,1
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_cf_gymnorhynchus80910,1.0,-0.138071116906565,-20.576945382922744,4.4164997117610244e-94,-0.09124051304146091,-17.60444849517421,2.2771484442870084e-69,0.1629835291415142,113.53705272593191,0.0,0.28776094303316463,3
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,0.9999999524105515,-0.1401935812531839,-20.373500530976944,2.873829212821106e-92,-0.09263186239859975,-18.05582536353401,7.099278070617298e-73,0.1647841214118866,108.05831261751268,0.0,-2.104790065050266,2
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,0.0,0.13992376111817026,18.81169079848301,6.057462535125094e-79,0.09245390737817778,17.74082822482002,2.029219096424206e-70,-0.16451333135650092,-110.137637904981,0.0,0.3734245639989758,3
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,1.0,-0.2533738008780012,-35.332901190322474,1.8356006885608574e-273,-0.16373634071168394,-31.666571309867834,4.485291514437279e-220,0.16180034338974736,105.70868976451379,0.0,0.23829453575283596,3
baryancistrus_beggini39227,hypostomus_sp55539,hypostomus_cfhemicochliodon64160,0.9999999999999989,-0.256543928003073,-34.41047358059456,1.7580372159266912e-259,-0.16572725016838596,-31.69217170824509,1.9917077829520367e-220,0.16327050874305443,104.93506215119642,0.0,-0.8357798492803314,2
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.2561784207353828,36.20834664941677,4.499183024286846e-287,0.16549844236760125,29.52556862999056,1.3525064373420922e-191,-0.16309728080542354,-106.66569013508465,0.0,0.40728678853574857,3
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,peckoltia_compta61756,1.0,-0.47356987690079655,-70.00608251358996,0.0,-0.35663000999727346,-66.26110378028245,0.0,0.32538815338093663,209.91072202362233,0.0,1.1878999035848892,2
baryancistrus_beggini39227,peckoltia_compta61756,hypostomus_cfhemicochliodon64160,1.0,-0.4648738301149153,-68.95552311137521,0.0,-0.3492501446308576,-62.996771027763245,0.0,0.32133643837266496,217.67749497990002,0.0,0.4633537612075523,3
hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,peckoltia_compta61756,0.0,0.47368421052631576,69.14538252746993,0.0,0.3567434883403791,52.21369127538469,0.0,-0.3254426139511714,-211.03309767263826,0.0,0.8798363251636047,1
baryancistrus_beggini39227,peckoltia_snethlageae57059,peckoltia_braueri69540,0.02572140777876064,0.36922535565274217,55.15422322181405,0.0,0.27838841722255914,44.21052095332897,0.0,-0.11121537624720249,-80.18759160290355,0.0,0.97130459936361,1
baryancistrus_beggini39227,peckoltia_braueri69540,peckoltia_snethlageae57059,1.0,-0.3633800029683867,-51.620922512350376,0.0,-0.2734142346634902,-52.5786356249482,0.0,0.11004379729985127,76.29609945574902,0.0,0.5074965237893719,1
peckoltia_snethlageae57059,baryancistrus_beggini39227,peckoltia_braueri69540,0.9714353887953027,-0.37225685469565656,-56.583420463706965,0.0,-0.28097624421406986,-53.46887527524182,0.0,0.11181661824132519,79.63576992008713,0.0,1.0313983667785023,2
baryancistrus_beggini39227,peckoltia_snethlageae57059,hypostomus_melanephelis54012,1.0,-0.1378229380607502,-18.52448689595812,1.3104645238402544e-76,-0.08029472888720952,-16.531325360191484,2.1829056314399297e-61,0.10907967825710575,73.3820801966747,0.0,15.186369958275371,3
baryancistrus_beggini39227,hypostomus_melanephelis54012,peckoltia_snethlageae57059,1.0,-0.13708203418987205,-18.921536772808807,7.58114705671468e-80,-0.07991726212861978,-15.956932743065611,2.5495700691078736e-57,0.10868862033334831,72.75815332879469,0.0,0.3408140333354142,2
peckoltia_snethlageae57059,baryancistrus_beggini39227,hypostomus_melanephelis54012,0.0,0.13722957701000968,18.278681075707237,1.223490978167773e-74,0.07999498070709289,15.72378057216611,1.0393257408588584e-55,-0.10876978444758653,-74.17840539829164,0.0,0.6743191034196494,3
baryancistrus_beggini39227,peckoltia_snethlageae57059,hypancistrus_sp61759,0.004026219272927345,0.020679399600353178,2.9719813226057568,0.0029588468328419016,0.013727365271308264,2.759389052916158,0.005790954701444184,-0.0056130811977771556,-3.8479610703926626,0.00011910497383332258,0.5520776699029126,1
baryancistrus_beggini39227,hypancistrus_sp61759,peckoltia_snethlageae57059,0.7308103979629652,-0.020570793180133433,-3.047763711710832,0.002305511343163736,-0.013655656025096882,-2.56735008758094,0.010247909051014676,0.005605537712701231,4.08997028077368,4.314284658018717e-5,0.8412829920700675,1
peckoltia_snethlageae57059,baryancistrus_beggini39227,hypancistrus_sp61759,0.6910724685513085,-0.02054604349838038,-3.209214940122792,0.0013309795274952807,-0.013639295917426965,-2.649899937367898,0.008051561342509813,0.005598863085972147,4.025138477551009,5.694179753573879e-5,-0.30298237686398555,2
baryancistrus_beggini39227,peckoltia_snethlageae57059,panaqolus_gnomus57729,1.7430501486614958e-14,0.43196178147634456,65.12462251494235,0.0,0.32604396882633474,50.725768289674534,0.0,-0.1069206320321434,-69.13213046308958,0.0,0.9136818657213099,1
baryancistrus_beggini39227,panaqolus_gnomus57729,peckoltia_snethlageae57059,1.0,-0.423435218288937,-61.92608504297462,0.0,-0.3187762993290117,-64.1272748864083,0.0,0.105556054580642,72.51061906966183,0.0,0.5247891653209134,1
peckoltia_snethlageae57059,baryancistrus_beggini39227,panaqolus_gnomus57729,0.999999999996741,-0.43231710451904787,-63.1433604387814,0.0,-0.32634765397601584,-62.980003494239924,0.0,0.10697718686247977,71.78989075702701,0.0,1.1164815425785402,2
baryancistrus_beggini39227,peckoltia_snethlageae57059,panaqolus_sp57507,0.0,0.4753810384913459,74.9748569902656,0.0,0.3626867436635264,55.534274043568786,0.0,-0.12687946013354853,-88.59084658026282,0.0,0.9075843701064106,1
baryancistrus_beggini39227,panaqolus_sp57507,peckoltia_snethlageae57059,1.0,-0.464064154940233,-70.11917174101845,0.0,-0.35283966713962495,-71.93439869873612,0.0,0.12490812861583185,84.75276270347054,0.0,0.5268220760537372,1
peckoltia_snethlageae57059,baryancistrus_beggini39227,panaqolus_sp57507,1.0,-0.47767393561786087,-74.59881705359436,0.0,-0.3646886272644389,-69.7214285975677,0.0,0.12728390981092763,86.69960168533643,0.0,1.1278661116418724,2
baryancistrus_beggini39227,peckoltia_snethlageae57059,hypostomus_cf_gymnorhynchus80910,1.0,-0.10672331917020744,-14.126582635710548,2.6048140632201925e-45,-0.06397003745318353,-13.496899337473288,1.630970928834601e-41,0.1071495798894536,71.0959532122246,0.0,13.974173946069136,3
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,peckoltia_snethlageae57059,1.0,-0.10717333467195422,-14.688463907561072,7.64267253168437e-49,-0.06421438883541868,-13.339072855251702,1.371546877758226e-40,0.10746266095157186,71.83098662229014,0.0,0.34147880722790935,2
peckoltia_snethlageae57059,baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,0.0,0.1070121798406095,15.852269223218174,1.3559480411774662e-56,0.06412759438921095,12.02311978194352,2.686337143818777e-33,-0.10735165532257789,-70.05842573721328,0.0,0.6750161726093078,3
baryancistrus_beggini39227,peckoltia_snethlageae57059,hypostomus_sp55539,1.0,-0.22031774955868116,-29.33198306831087,4.056572606301314e-189,-0.1277150590876081,-27.420119804552126,1.5787939994900122e-165,0.10293423093612972,67.74299884476204,0.0,-1.0902522200087787,3
baryancistrus_beggini39227,hypostomus_sp55539,peckoltia_snethlageae57059,1.0,-0.22041816213752635,-28.73629285950696,1.3437693359463404e-181,-0.12776566937454595,-26.221536343788234,1.5098998970349051e-151,0.10296730994755106,66.43695922473422,0.0,0.25528315162823056,2
peckoltia_snethlageae57059,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.22112362119220438,32.17833824802625,3.546785167842301e-227,0.1281210676203722,23.19023692622295,5.712793265492074e-119,-0.10318755452585637,-66.59898474730421,0.0,0.6034246399836006,3
baryancistrus_beggini39227,peckoltia_snethlageae57059,peckoltia_compta61756,0.0,0.5642360159973703,92.20364529126071,0.0,0.416558809254166,64.70488467585592,0.0,-0.12430489243385946,-82.8688513875418,0.0,0.8050348570786495,1
baryancistrus_beggini39227,peckoltia_compta61756,peckoltia_snethlageae57059,1.0,-0.5481398690723296,-90.95102004042566,0.0,-0.4034393607019743,-85.58747493036198,0.0,0.12212549999080241,86.43996957836997,0.0,0.568887185754431,1
peckoltia_snethlageae57059,baryancistrus_beggini39227,peckoltia_compta61756,1.0,-0.5631869634166348,-86.80692978852332,0.0,-0.4157013118062563,-86.25566468795495,0.0,0.12416024403573261,87.44906033757874,0.0,1.4696771763819747,2
baryancistrus_beggini39227,peckoltia_braueri69540,hypostomus_melanephelis54012,1.0,-0.4657470189385083,-70.91068565232007,0.0,-0.31738697470623384,-64.05131768500667,0.0,0.26355600700222603,194.76641515429102,0.0,0.3630359078895434,3
baryancistrus_beggini39227,hypostomus_melanephelis54012,peckoltia_braueri69540,1.0,-0.47175843694493785,-69.24809939998234,0.0,-0.32157559125030266,-69.89578124420652,0.0,0.265776989967527,172.56178691641904,0.0,4.07412391365293,2
peckoltia_braueri69540,baryancistrus_beggini39227,hypostomus_melanephelis54012,0.0,0.4769543876451574,72.29584039171908,0.0,0.3252112158687401,50.47079676006673,0.0,-0.26769921217590675,-177.1852277593201,0.0,0.3007251146361263,3
baryancistrus_beggini39227,peckoltia_braueri69540,hypancistrus_sp61759,1.0,-0.3667605035321613,-54.798470829569126,0.0,-0.27249408050513024,-47.67454704240976,0.0,0.10491370055330745,69.81338533320745,0.0,0.520798268814619,1
baryancistrus_beggini39227,hypancistrus_sp61759,peckoltia_braueri69540,1.2186692366356056e-7,0.3717023796705072,56.63033884545689,0.0,0.27659148271303236,46.59996368969747,0.0,-0.10579755706056133,-72.45897942578739,0.0,0.9260367678495084,1
peckoltia_braueri69540,baryancistrus_beggini39227,hypancistrus_sp61759,1.0,0.37545538578652604,54.70315375202361,0.0,0.2797131977639148,45.07791294579628,0.0,-0.10644680173612857,-75.98266314984986,0.0,-0.09505494505494505,2
baryancistrus_beggini39227,peckoltia_braueri69540,panaqolus_gnomus57729,0.0,0.10097907467844117,10.127914929213338,4.154129593333449e-24,0.06090077573231446,8.724267303307107,2.679095877705727e-18,0.004138186098851907,2.724927459052813,0.006431561609396487,0.32631150559097694,1
baryancistrus_beggini39227,panaqolus_gnomus57729,peckoltia_braueri69540,1.0,-0.10037174721189591,-10.270155448974762,9.604976779724755e-25,-0.06057642524305356,-9.126672024183629,7.063732165000329e-20,-0.004129536079459832,-3.0157484030372115,0.0025634586977175628,-15.490340386384556,1
peckoltia_braueri69540,baryancistrus_beggini39227,panaqolus_gnomus57729,1.0,-0.10247418663549582,-10.056945309666315,8.561360302180003e-24,-0.06171897917277794,-9.116630165400776,7.749650627438636e-20,-0.004163359713372185,-2.735866611582427,0.006221623986108353,0.34021029456422713,2
baryancistrus_beggini39227,peckoltia_braueri69540,panaqolus_sp57507,0.0,0.20682819383259912,19.03095410742714,9.451608780347174e-81,0.12043865837234656,15.514331187959026,2.7751117691713826e-54,-0.017057966712458322,-11.116511144352703,1.0427017044372256e-28,0.3921164531865495,1
baryancistrus_beggini39227,panaqolus_sp57507,peckoltia_braueri69540,1.0,-0.20342102414203747,-19.537364682077413,5.284090761834466e-85,-0.11870617221555373,-17.036422365620037,4.408905155783524e-65,0.0169578387678341,11.181145963523697,5.043448043450647e-29,2.2235207100591716,1
peckoltia_braueri69540,baryancistrus_beggini39227,panaqolus_sp57507,1.0,-0.20843039378813089,-20.282594775389395,1.8320716167078972e-91,-0.12125709860609189,-17.47519839122577,2.2137429521414243e-68,0.01709677716985136,11.555630823215107,6.91379237507495e-31,0.26196433661672947,2
baryancistrus_beggini39227,peckoltia_braueri69540,hypostomus_cf_gymnorhynchus80910,1.0,-0.4585492227979275,-69.62227207992316,0.0,-0.3165137614678899,-67.60285401607663,0.0,0.24665475939847922,169.62239184220198,0.0,0.37958738534513137,3
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,peckoltia_braueri69540,1.0,-0.46922544951590595,-68.19903093228699,0.0,-0.3241500119436261,-66.03322722252382,0.0,0.2503181816093327,161.29870824750833,0.0,2.735525277139033,2
peckoltia_braueri69540,baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,0.0,0.4737577097637612,70.3012922645,0.0,0.32740871803120475,48.961821419602764,0.0,-0.2518671767547763,-169.20750260531082,0.0,0.27962685452966973,3
baryancistrus_beggini39227,peckoltia_braueri69540,hypostomus_sp55539,1.0,-0.49133707730911697,-70.5342892217496,0.0,-0.34258102141131386,-70.03348911017473,0.0,0.2821718627535224,177.5881845483723,0.0,0.38797021159812634,3
baryancistrus_beggini39227,hypostomus_sp55539,peckoltia_braueri69540,1.0,-0.501157830591103,-74.24704281638135,0.0,-0.34974908565110147,-71.31545326326234,0.0,0.28608124269056023,189.23526663302295,0.0,2.3669618025994668,2
peckoltia_braueri69540,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.5075916553511912,73.70255595949325,0.0,0.3544522023963451,54.36194609526056,0.0,-0.2886166302668726,-182.4729280100041,0.0,0.26798520125733677,3
baryancistrus_beggini39227,peckoltia_braueri69540,peckoltia_compta61756,0.0,0.3548934108527132,33.56809419692705,4.90272452658586e-247,0.19046999934993175,24.574638427497383,2.358993565772631e-133,-0.014309929683966207,-9.369419233203894,7.293272080041282e-21,0.39625656242866925,1
